silver_id,company,package_name,question_type,difficulty,gri_code,question,ground_truth_answer,ground_truth_record_id,context_excerpt,qc_reason,sme_decision,sme_revised_question,sme_revised_answer,sme_notes,forbidden_rule
SV2-D-0056,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,현대트랜시스는 언제부터 지속가능경영 보고서를 발간하고 있나요?,2020년부터 매년 지속가능경영 보고서를 발간하고 있다.,rec_3ed16c25960d0327,"뉴스 듣기 글자 크기 가 보통 가 크게 가 아주 크게 기사 공유 페이스북 엑스 카카오톡 이메일 주소복사 북마크 다크모드 프린트 네이버 채널구독 다음 채널구독 현대트랜시스가 ESG 추진전략 및 성과를 수록한 '2024 현대트랜시스 지속가능경영보고서'를 발간했다. 사진제공=현대트랜시스 현대트랜시스가 지속가능경영을 위한 환경·사회·지배구조(ESG) 추진전략과 성과를 담은 ‘2024 현대트랜시스 지속가능성 보고서’를 발간했다고 14일 밝혔다. 현대트랜시스는 고객과 투자자를 비롯한 국내외 여러 이해관계자들과의 소통을 위해 지난 2020년부터 매년 지속가능경영 보고서를 발간하고 있다. 여수동 사장은 인사말에서 “최근 글로벌 시장은 지정학적 리스크 확대, 산업 전환에 따른 경쟁심화, ESG 규제 강화 등 불확실성이 더욱",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0057,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,현대트랜시스는 언제부터 지속가능경영 보고서를 발간하고 있나요?,2020년부터 매년 지속가능경영 보고서를 발간하고 있다.,rec_d73c7eba549e0445,"뉴스 듣기 글자 크기 가 보통 가 크게 가 아주 크게 기사 공유 페이스북 엑스 카카오톡 이메일 주소복사 북마크 다크모드 프린트 네이버 채널구독 다음 채널구독 현대트랜시스가 ESG 추진전략 및 성과를
수록한 '2024 현대트랜시스 지속가능경영보고서'를 발간했다. 사진제공=현대트랜시스 현대트랜시스가 지속가능경영을 위한 환경·사회·지배구조(ESG) 추진전략과 성과를 담은 ‘2024 현대트랜시스
지속가능성 보고서’를 발간했다고 14일 밝혔다. 현대트랜시스는 고객과 투자자를 비롯한 국내외 여러 이해관계자들과의 소통을 위해 지난 2020년부터 매년 지속가능경영 보고서를 발간하고 있다. 여수동
사장은 인사말에서 “최근 글로벌 시장은 지정학적 리스크 확대, 산업 전환에 따른 경쟁심화, ESG 규제 강화 등 불확실성이 더욱",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0060,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,에이피알은 어떤 보고서를 처음으로 발표했나요?,지속가능경영보고서를 내놓았다.,rec_24a3b34f0ea49eeb,"HD Hyundai Expands SMR Ship Plans to Car Carriers HD Hyundai announced on the 5th that it obtained Approval in Principle from Lloyd’s Register for a l...
에이피알, 첫 지속가능경영보고서…‘뷰티 플랫폼’서 ESG 기업으로 체질 전환 글로벌 뷰티 브랜드를 앞세워 성장해 온 에이피알이 처음으로 지속가능경영보고서를 내놓으면서 ESG를 전면에 세운 경영 체질 전환에 나섰다. 단순 브랜드·마케팅 기업이 아닌 글로벌 상...
에이피알, 첫 지속가능경영보고서…‘뷰티 플랫폼’서 ESG 기업으로 체질 전환 글로벌 뷰티 브랜드를 앞세워 성장해 온 에이피알이 처음으로 지속가능경영보고서를 내놓으면서 ESG를 전",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0061,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,지속가능경영보고서는 어떤 형태로 배포되나요?,인쇄본과 PDF 디지털 배포본이 함께 배포됩니다.,rec_41808a20f1db11fa,"인쇄와 디지털 배포를 동시에 고려한 설계 지속가능경영보고서는 인쇄본과 PDF 디지털 배포본이 함께... 있는 파트너로 함께합니다. 문의 안내 홈페이지 :
http://www.designfish.kr/ 문의 : 이메일 *********@naver.com",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0062,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,지속가능경영보고서 제작 과정에서 어떤 절차가 포함되나요?,부서 회람과 경영진의 수정 반영 및 영문 번역 진행이 포함됩니다.,rec_1b6e79e15e7fbb2a,"지속가능경영보고서 사례 6. 수정 반영 및 영문 번역 진행 보고서 제작 과정에서는 부서 회람과 경영진... 문의 안내 홈페이지 : http://www.designfish.kr/ 문의 : 이메일
*********@naver.com 1편도 궁금하시다면 아래를...",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0063,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,지속가능경영보고서 제작 시 안정적인 업체는 어떤 특징이 있나요?,흔들릴 가능성도 낮아집니다.,rec_51f1923b681420c2,"흔들릴 가능성도 낮아집니다. 아래는 지속가능경영보고서 제작 시, 안정적인 업체가 일반적으로... 문의 안내 홈페이지 : http://www.designfish.kr/ 문의 : 이메일
*********@naver.com 2편도 이어서 확인해보세요. ↓↓",ok,approve,지속가능경영보고서 제작 시 안정적인 업체는 어떤 특징이 있나요?,안정적인 업체는 흔들릴 가능성이 낮습니다.,ai_judge:revise→approve conf=0.80; The answer is correct but lacks specificity and context. It should be more directly tied to the characteristics of stable companies in the context of sustainability reporting.,The answer should not be vague and should directly reflect the characteristics mentioned in the context.
SV2-D-0064,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,귀사의 지속가능경영보고서를 어떻게 활용할 수 있나요?,단순한 '의무 제출 문서'가 아닌 브랜드 자산이 될 수 있도록 전략 기획 단계부터 함께 논의해드립니다.,rec_cc585705bddb4222,"귀사의 지속가능경영보고서가 단순한 '의무 제출 문서'가 아닌 브랜드 자산이 될 수 있도록 전략 기획 단계부터 함께 논의해드립니다. 문의 안내 홈페이지 :
http://www.designfish.kr/ 문의 : 이메일 *********@naver.com",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0065-E65,레이시온,레이시온_dataset_package_20260608T055801,reasoning,medium,,지속가능경영보고서 품질 향상 및 검증 대응 교육이 ESG 담당자에게 추천되는 이유는 무엇인가요?,지속가능경영보고서 작성 및 검증을 준비하는 ESG 담당자에게 추천합니다.,rec_21a2e8aa21353bcc,"[등록하기] 지속가능경영보고서 품질 향상 및 검증 대응 교육 https://learn.dnv.com/lmt/!clmsLink.dt?site... 교육.pdf 이런 분들께 추천합니다!
지속가능경영보고서 작성 및 검증을 준비하는 ESG 담당자 지속가능...",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0066,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,기아는 지속가능경영 보고서를 어떻게 발간하고 있나요?,2022년부터 지속가능경영 보고서를 종이 인쇄 없이 PDF 형태로만 발간하고 있다.,rec_4a69f273182b613d,윤리경영을 지속 강화할 것”이라고 강조했다. 기아는 환경 영향을 최소화하기 위해 2022년부터 지속가능경영 보고서를 종이 인쇄 없이 PDF 형태로만 발간하고 있다. 해당 보고서는...,ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context without any hallucination.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0067,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기 지속가능경영에 대한 의견을 어떻게 활용할 예정인가요?,귀하의 소중한 의견은 삼성전기 지속가능경영에 귀한 자료로 활용될 예정입니다.,rec_cc9527d6450c8c18,"귀하의 소중한 의견은 삼성전기 지속가능경영에 귀한 자료로 활용될 예정입니다. 설문에 응해주셔서 감사합니다.
귀하의 소중한 의견은 삼성전기 지속가능경영에 귀한 자료로 활용될 예정입니다. 설문에 응해주셔서 감사합니다.
귀하의 소속정보를 선택하여 주시기 바랍니다. 고객 협력회사 주주 및 투자자 임직원 NGO/지역사회 언론기관 학계 기업체 전문기관(연구/평가) 기타
고객 협력회사 주주 및 투자자 임직원 NGO/지역사회 언론기관
고객
협력회사
주주 및 투자자
임직원
NGO/지역사회
언론기관
학계 기업체 전문기관(연구/평가) 기타
학계
기업체
전문기관(연구/평가)
기타
삼성전기의 지속가능성보고서를 어디에 활용하실 계획이십니까? 거래 기초자료 투자 정보 지속가능경영 평가 지속가능경영 일반현황파악 언론기관
거래 기초자료 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context without any hallucination.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0068,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기의 지속가능성보고서를 어디에 활용하실 계획이십니까?,"거래 기초자료, 투자 정보, 지속가능경영 평가, 지속가능경영 일반현황파악, 언론기관 확인",rec_067cebb1ea1b8256,"지속가능성보고서 다운로드 귀하의 소중한 의견은 삼성전기 지속가능경영에 귀한 자료로 활용될 예정입니다. 설문에 응해주셔서 감사합니다. 귀하의 소속정보를 선택하여 주시기 바랍니다. 고객 협력회사 주주
및 투자자 임직원 NGO/지역사회 언론기관 학계 기업체 전문기관(연구/평가) 기타 삼성전기의 지속가능성보고서를 어디에 활용하실 계획이십니까? 거래 기초자료 투자 정보 지속가능경영 평가 지속가능경영
일반현황파악 언론기관 확인 닫기",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context without any hallucination.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0069,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기의 대표 전화번호는 무엇인가요?,상기 내용에는 대표 전화번호가 포함되어 있지 않습니다.,rec_413a9165bfa43d5f,"- 위탁업체명, 대표 전화번호, 위탁업무에 대한 내용을 제공합니다.
※ 귀하께서는 귀하의 개인정보 수집·이용에 대한 동의를 거부하실 권리가 있으며, 동의를 거부하실 경우 뉴스레터를 받아보실 수 없습니다.​
상기 내용을 읽고 개인정보 수집 및 이용에 동의합니다. (광고성 정보 수신 동의를 포함하고 있습니다.)
동의합니다. 동의하지 않습니다.
동의합니다.
동의하지 않습니다.
삼성전기 뉴스레터 수신에 동의합니다. 동의합니다. 동의하지 않습니다.
삼성전기 뉴스레터 수신에 동의합니다.
삼성전기 뉴스레터 수신에 동의합니다.
동의합니다. 동의하지 않습니다.
동의합니다.
동의하지 않습니다.
만 14세 이상입니다.
뉴스레터 구독 신청
뉴스레터 구독 신청
윤리경영 보안신고 고객문의 방문신청 유튜브 블로그 페이스북 링크드인 개",ok,reject,,,"ai_judge:reject conf=0.00; The answer states that the phone number is not included, which is correct, but it does not directly address the question about 삼성전기. The context does not provide any information about 삼성전기, leading to confusion.",Confusing report years/editions or adding facts not in context
SV2-D-0070-E70,레이시온,레이시온_dataset_package_20260608T055801,multi_context,medium,,"삼성전기가 개인정보를 수집하는 목적은 무엇인지, 그리고 수집된 개인정보는 어떤 방식으로 이용되며, 수집 목적이 변경될 경우 어떻게 처리되는지 설명해 주세요.","삼성전기에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있으며, 수집된 개인정보는 정해진 목적 이외의 용도로는 이용되지 않으며 수집 목적이 변경될 경우 사전에 알리고 동의를 받을 예정입니다.",rec_627e2c79b2f33118,"1. 개인정보 수집 목적 삼성전기(이하 ""회사""라고 함)에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있으며, 
수집된 개인정보는 정해진 목적 이외의 용도로는 이용되지 않으며 수집 목적이 변경될 경우 사전에 알리고 동의를 받을 예정입니다.
삼성전기(이하 ""회사""라고 함)에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있으며, 
수집된 개인정보는 정해진 목적 이외의 용도로는 이용되지 않으며 수집 목적이 변경될 경우 사전에 알리고 동의를 받을 예정입니다.
2. 개인정보의 보유 및 이용기간 뉴스레터 수신거부 신청 시 귀하의 개인정보를 지체 없이 파기합니다. 
다른 법령에 따라 보존하여야 하는 경우에는 보유 및 이용기간이 경과한 개인정보를 파기하지 아니하고 보유할 수 있습니",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0071,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기가 개인정보를 수집하는 목적은 무엇인가요?,삼성전기에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있습니다.,rec_8a26441215f1ce13,"개인정보 수집 및 이용에 동의합니다. 내용보기
개인정보 수집 및 이용에 동의합니다. 내용보기
개인정보 수집 및 이용에 동의합니다.
1. 개인정보 수집 목적 삼성전기(이하 ""회사""라고 함)에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있으며, 
수집된 개인정보는 정해진 목적 이외의 용도로는 이용되지 않으며 수집 목적이 변경될 경우 사전에 알리고 동의를 받을 예정입니다. 2. 개인정보의 보유 및 이용기간 뉴스레터 수신거부 신청 시 귀하의 개인정보를 지체 없이 파기합니다. 
다른 법령에 따라 보존하여야 하는 경우에는 보유 및 이용기간이 경과한 개인정보를 파기하지 아니하고 보유할 수 있습니다. 3. 수집하는 개인정보의 항목 항목 : 이메일 보유기간 : 뉴스레터 수신거부 신청 시까지 보유목적 :",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0072-E72,레이시온,레이시온_dataset_package_20260608T055801,multi_context,medium,,삼성전기의 뉴스레터를 구독하면 어떤 정보와 함께 개인정보가 어떻게 처리되는지에 대한 내용을 받을 수 있나요?,"삼성전기가 그려나가는 새로운 미래와 혁신의 순간을 모아 신속하게 전달해 드립니다. 또한, 개인정보는 뉴스레터를 전달하기 위해 수집되며, 수신거부 신청 시 지체 없이 파기됩니다.",rec_b139fe87645362df,"뉴스레터를 구독하고 삼성전기의 최신뉴스를 만나보세요. 삼성전기가 그려나가는 새로운 미래와 혁신의 순간을 모아 신속하게 전달해 드립니다.
삼성전기가 그려나가는 새로운 미래와 혁신의 순간을 모아 신속하게 전달해 드립니다.
개인정보 수집 및 이용에 동의합니다. 내용보기 1. 개인정보 수집 목적 삼성전기(이하 ""회사""라고 함)에서 발행하는 보고서 또는 뉴스를 전달하기 위해 메일정보를 수집하고 있으며, 
수집된 개인정보는 정해진 목적 이외의 용도로는 이용되지 않으며 수집 목적이 변경될 경우 사전에 알리고 동의를 받을 예정입니다. 2. 개인정보의 보유 및 이용기간 뉴스레터 수신거부 신청 시 귀하의 개인정보를 지체 없이 파기합니다. 
다른 법령에 따라 보존하여야 하는 경우에는 보유 및 이용기간이 경과한 개인정보를 파기하",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0074,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기는 어떤 인증을 받았나요?,정보통신접근성 품질인증서를 발급받았습니다.,rec_9bbfcd3bedf0b3b5,"위 기업은 『가족친화 사회환경의 조성 촉진에 관한 법률』 제 15조 제 1항에 따라 우수한 가족친화경영 운영체제를 구축하고
가족친화제도를 운영함으로써 근로자의 일·생활 균형을 지원하고 국가경쟁력 향상에 기여하였기에 가족친화기업으로 인증합니다.
2024년 12월 01일
여성 가족부 장관(인)
제WAQC-250380호 정보통신접근성 품질인증서 인증유형: 웹 접근성 운영기관: 삼성전기(주) 사이트명: 삼성전기 사이트 주소: https://www.samsungsem.com 인증기간 2025.4.2 ~ 2026.4.1 「지능정보화 기본법」 제47조제1항 및 같은 법 시행규칙 제9조제5항에 따라 위와 같이 정보통신접근성 품질인증서를 발급합니다. 2025년 4월 2일 인증기관 대표, 웹와치주식회사 이범재 닫기
제WAQC",ok,reject,,,"ai_judge:reject conf=0.00; The answer incorrectly states that 삼성전기는 received the 정보통신접근성 품질인증서, while the context specifies that it was issued to 웹와치주식회사 for 삼성전기.",Confusing the issuer of the certification with the recipient.
SV2-D-0075,레이시온,레이시온_dataset_package_20260608T055801,simple,medium,,삼성전기가 아이디어나 제안을 수령하거나 검토하지 않는 이유는 무엇인가요?,"제출하신 내용이 당사 내부적으로 개발한 제품, 기술, 서비스와 유사할 경우 발생할 수 있는 오해와 분쟁을 방지하고 나아가 여러분의 창의적인 아이디어를 적극 보호하기 위함입니다.",rec_922911292cdaf319,"아이디어 제안에 대한 정책 삼성전기 및 삼성전기 임직원은 당사가 공식적으로 요청하지 않았음에도 불구하고 여러분께서 일방적으로 당사에 제출하는 아이디어나 제안 등을 수령하거나 검토하지 않습니다. 이는 제출하신 내용이 당사 내부적으로 개발한 제품, 기술, 서비스와 유사할 경우 발생할 수 있는 오해와 분쟁을 방지하고 나아가 여러분의 창의적인 아이디어를 적극 보호하기 위함입니다. 이러한 취지를 이해하여 주시고 구체화되지 않은 아이디어나 콘셉트(Concept) 단계의 제안이 당사에 제출되지 않도록 하여 주시기 바랍니다. 닫기
삼성전기 및 삼성전기 임직원은 당사가 공식적으로 요청하지 않았음에도 불구하고 여러분께서 일방적으로 당사에 제출하는 아이디어나 제안 등을 수령하거나 검토하지 않습니다. 이는 제출하신 내용이 당사 ",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0076-E76,레이시온,레이시온_dataset_package_20260608T055801,multi_context,medium,,삼성전기의 지속가능경영보고서에서 보고된 2023 회계연도의 시작일과 종료일은 언제인가요?,2023 회계연도(2023.01.01~2023.12.31),rec_0d8776ad16246d23,"(보고기간 2023.1.1~2023.12.31)
삼성전기 2023-2024 지속가능경영보고서에는 삼성전기의 경영전략 방향성에 대한 CEO Message가 수록되어 있으며, 삼성전기의 지속가능경영 전략과 가치 창출 방법에 대해 설명하고 있습니다. 중요 이슈는 '중대 이슈 Highlights'에서 보고하였으며, Sustainable Planet, Sustainable People, Sustainable Progress 3가지 섹션에서 삼성전기의 지속가능경영 성과를 효과적으로 보고하였습니다. 본 보고서의 보고기간은 2023 회계연도(2023.01.01~2023.12.31)이며, 일부 주요 활동에 대해서는 2023년 이전 및 2024년 상반기 내용도 포함하고 있습니다. 정량적 성과는 변화 추이를 나타내기 위해 5개",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0077,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기의 지속가능경영보고서의 보고기간은 언제인가요?,2023 회계연도(2023.01.01~2023.12.31),rec_4b559d696d60cfb5,"홈 기업정보 ESG 지속가능경영보고서
홈 기업정보 ESG 지속가능경영보고서
홈
기업정보
ESG
지속가능경영보고서
2023-2024 삼성전기 지속가능경영보고서 (보고기간 2023.1.1~2023.12.31) 삼성전기 2023-2024 지속가능경영보고서에는 삼성전기의 경영전략 방향성에 대한 CEO Message가 수록되어 있으며, 삼성전기의 지속가능경영 전략과 가치 창출 방법에 대해 설명하고 있습니다. 중요 이슈는 '중대 이슈 Highlights'에서 보고하였으며, Sustainable Planet, Sustainable People, Sustainable Progress 3가지 섹션에서 삼성전기의 지속가능경영 성과를 효과적으로 보고하였습니다. 본 보고서의 보고기간은 2023 회계연도(2023.01.01~202",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0079,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기의 미션 및 비전은 무엇인가요?,미션 및 비전은 기업 소개에서 확인할 수 있습니다.,rec_f01d9d8821508b9b,기업정보 기업 소개 삼성전기 소개 CEO 인사말 미션 및 비전 사업장 소개 연혁 및 수상실적 IR 실적발표 주주총회 주주현황 주가정보 재무정보 기업지배구조 IR자료실 전자공고 온라인 홍보관 지속가능경영 Sustainability Planet 환경전략 기후변화 환경영향 제품환경 People 임직원 사회공헌 공급망 Progress 윤리경영 준법경영 Library 인재채용 채용정보 직무 소개 채용프로세스 채용 Tips 회사생활 복리후생 인재육성 채용문의 채용 FAQ 문의하기 삼성 통합 인재채용 뉴스룸 뉴스 메인 최신 기사 뉴스레터 뉴스레터 보기 뉴스레터 신청 제품정보 컴포넌트 MLCC Inductor Chip Resistor Tantalum Silicon Capacitor 모듈 Camera Module 패키지기판,ok,reject,,,ai_judge:reject conf=0.00; The answer is too vague and does not provide specific information about the mission and vision of 삼성전기.,"The answer must provide specific details about the mission and vision, which are not present in the context."
SV2-D-0080,레이시온,레이시온_dataset_package_20260608T055801,simple,easy,,삼성전기의 미션 및 비전은 무엇인가요?,미션 및 비전은 본문에 명시되어 있지 않습니다.,rec_40f989751d9d0053,"본문 바로가기 대메뉴 바로가기
SAMSUNG ELECTRO-MECHANICS 기업정보 기업 소개 삼성전기 소개 CEO 인사말 미션 및 비전 사업장 소개 연혁 및 수상실적 IR 실적발표 주주총회 주주현황 주가정보 재무정보 기업지배구조 IR자료실 전자공고 온라인 홍보관 지속가능경영 Sustainability Planet 환경전략 기후변화 환경영향 제품환경 People 임직원 사회공헌 공급망 Progress 윤리경영 준법경영 Library 인재채용 채용정보 직무 소개 채용프로세스 채용 Tips 회사생활 복리후생 인재육성 채용문의 채용 FAQ 문의하기 삼성 통합 인재채용 뉴스룸 뉴스 메인 최신 기사 뉴스레터 뉴스레터 보기 뉴스레터 신청 제품정보 컴포넌트 MLCC Inductor Chip Resistor Tantal",ok,reject,,,"ai_judge:reject conf=0.00; The answer incorrectly states that the mission and vision are not mentioned, while the context suggests they should be included in the company information.",Adding facts not in context
SV2-D-0082-E82,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,"무신사의 주요사항보고서는 어떤 날짜에 접수되었으며, 접수번호는 무엇인가요?","20260605, 20260605000598",rec_178e8f363d6da94a,"DART disclosure snapshot
corp_code: 01137727
corp_name: 무신사
stock_code: 
corp_cls: E
report_nm: 주요사항보고서(자기주식처분결정)
rcept_no: 20260605000598
flr_nm: 무신사
rcept_dt: 20260605
rm:",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0083,무신사,무신사_dataset_package_20260608T092823,simple,easy,,2025 무신사 임팩트 리포트는 언제 작성되었나요?,2025-12-10,rec_93859ee4d0b90c4b,"회원기업
회원기업
지역ERT
지역ERT
영상자료
영상자료
지속가능경영보고서
지속가능경영보고서
ERT 사무국 활동 ERT 뉴스레터 보도자료 ERT 카드뉴스 행사·이벤트
ERT 사무국 활동
ERT 뉴스레터
ERT 뉴스레터
보도자료
보도자료
ERT 카드뉴스
ERT 카드뉴스
행사·이벤트
행사·이벤트
ERT Daily News
ERT Daily News
이달의 ERT
이달의 ERT
한국어 한국어 English
한국어 한국어 English
한국어
한국어
한국어
English
English
닫기
2026 지속가능경영보고서 [지속가능보고서] 2025 무신사 임팩트 리포트 2025-12-10 2025 무신사 임팩트 리포트.pdf 69180KB 작성 LG헬로비전 지속가능경영보고서 2024-2025 코스맥스 2024 지속가능경",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0084-E84,무신사,무신사_dataset_package_20260608T092823,multi_context,medium,,무신사의 2025 임팩트 리포트가 공시된 날짜는 무엇인가요? 그리고 이 리포트의 파일 크기는 얼마인가요?,"2026-02-11, 68.1 MB",rec_dc18be3272f4012f,"2025 무신사 임팩트 리포트 공시기업명 : 무신사 관리자 0 48 0 0 Print 상태:
노출 글주소 02-11 2025_무신사_임팩트_리포트.pdf(68.1 MB) 02-11 10:45 78 https://share.google/eba4b07yLyYwxJQBS 43 2025 무신사 임팩트 리포트 0 0 스크랩 신고 목록 답변 이전글 다음글 글쓰기 ESG 보고서 정렬하기 날짜(내림차순) 날짜(오름차순) 조회수(내림차순) 조회수(오름차순) 제목+내용 제목 내용 회원명 회원아이디 번호 제목 글쓴이 날짜 조회수 232 2025 삼성전자 지속가능경영보고서 관리자 2026-02-11 388 231 2024 신세계 ESG 보고서 관리자 2026-02-11 156 230 2024 CJ제일제당 지속가능경영보고서 관리자",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0085,무신사,무신사_dataset_package_20260608T092823,simple,easy,,무신사의 임팩트 리포트는 언제 공시되었나요?,2025년 2월 11일에 공시되었습니다.,rec_e629a394a7ccc338,"2025 무신사 임팩트 리포트 공시기업명 : 무신사 관리자 0 48 0 0 Print 상태:
노출 글주소 02-11 2025_무신사_임팩트_리포트.pdf(68.1 MB) 02-11 10:45 78 https://share.google/eba4b07yLyYwxJQBS 43 2025 무신사 임팩트 리포트 0 0 스크랩 신고 목록 답변 이전글 다음글 글쓰기 ESG 보고서 정렬하기 날짜(내림차순) 날짜(오름차순) 조회수(내림차순) 조회수(오름차순) 제목+내용 제목 내용 회원명 회원아이디 번호 제목 글쓴이 날짜 조회수 232 2025 삼성전자 지속가능경영보고서 관리자 2026-02-11 388 231 2024 신세계 ESG 보고서 관리자 2026-02-11 156 230 2024 CJ제일제당 지속가능경영보고서 관리자",ok,approve,,,ai_judge:approve conf=1.00; The answer is fully supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
SV2-D-0087-E87,무신사,무신사_dataset_package_20260608T092823,reasoning,medium,,무신사의 임팩트 리포트가 작성된 날짜는 어떤 정보를 바탕으로 알 수 있나요?,2025-12-10,rec_3ee4b3161961b0cd,"[지속가능보고서]
2025-12-10
2025-12-10
2025-12-10
2025-12-10
2025 무신사 임팩트 리포트.pdf 69180KB 작성 LG헬로비전 지속가능경영보고서 2024-2025 코스맥스 2024 지속가능경영보고서 목록 글쓰기
2025 무신사 임팩트 리포트.pdf 69180KB
2025 무신사 임팩트 리포트.pdf 69180KB
2025 무신사 임팩트 리포트.pdf 69180KB
2025 무신사 임팩트 리포트.pdf
작성
작성
작성
작성
LG헬로비전 지속가능경영보고서 2024-2025 코스맥스 2024 지속가능경영보고서 목록 글쓰기
LG헬로비전 지속가능경영보고서 2024-2025 코스맥스 2024 지속가능경영보고서
LG헬로비전 지속가능경영보고서 2024-2025
코스맥스 2024 지속",ok,approve,,,ai_judge:approve conf=1.00; The answer is directly supported by the context provided.,Không thêm thông tin ngoài context; không suy đoán nếu thiếu số liệu
